Product Name,Color,Product URL,Unique Color ID, Swatch Image URL,Scraped Image URL
Soft Sculpt Bra Tank,Mars Clay,https://www.aloyoga.com/products/w9614r-soft-sculpt-bra-tank-mars-clay,M1R19C12A25,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W9614R_04677_b1_s1_a1_1_m18_320x.jpg?v=1673459432
Airbrush Criss Cross Short Sleeve,White,https://www.aloyoga.com/products/w1434r-airbrush-criss-cross-short-sleeve-white,W8I20E,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W1434R_00_b1_s1_a1_1_m89_320x.jpg?v=1697145116
Soft Sculpt Long Sleeve,Mars Clay,https://www.aloyoga.com/products/w3703r-soft-sculpt-long-sleeve-mars-clay,M1R19C12A25,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W3703R_04677_b1_s1_a1_1_m18_320x.jpg?v=1709945075
Airlift Leopard Debossed Intrigue Bra,Gravel,https://www.aloyoga.com/products/w9626r-airlift-leopard-debossed-intrgue-bra-gravel,G18A22E12,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W9626R_01347_b1_s1_a1_1_m100_54523ff5-f876-4b7b-a6e1-4173ecd6fd6f_320x.jpg?v=1687287342
Racetrack Pant,Lettuce/White,https://www.aloyoga.com/products/w51242r-racetrack-pant-lettuce-white,L5T20U3E23H9,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51242R_04708_b2_s1_a1_m18_320x.jpg?v=1679936458
Jacquard Glenplaid Gratitude Bra,Cinnamon Brown/Black,https://www.aloyoga.com/products/w9556r-jacquard-glenplaid-gratitude-bra-cinnamon-brown-black,C9N14A13O14B18,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51210R_04469_b1_s1_a1_1_m100_f9cae3ac-86ed-4ec6-9bbb-cc9129321676_320x.jpg?v=1660952534
Open-Knit Chase The Sun Corset Tank,Iced Green Tea,https://www.aloyoga.com/products/w2723r-crochet-chase-the-sun-corst-tank-iced-green-tea,I3E4G18E5N20,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W2723R_04826_b1_s1_a1_1_m18_34dbd4ed-eee7-40dd-977b-b522c4ede8e1_320x.jpg?v=1682998465
Alosoft High-Waist Iconic 90's Capri,Classic Red,https://www.aloyoga.com/products/w51024r-alosoft-high-waist-iconic-90s-capri-classic-red,C12A19S9C18E4,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51024R_04680_b2_s1_a1_m140_320x.jpg?v=1675709296
High-Waist Classic Stirrup Legging,Black,https://www.aloyoga.com/products/w51061r-high-waist-classic-stirrup-legging-black,B12A3K,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51061R_01_b1_s1_a1_1_m54_320x.jpg?v=1640299752
Semi-Sheer Seamless Cable Knit Hot Short,Sugarplum Pink,https://www.aloyoga.com/products/w6285r-seamless-cable-knit-hot-short-sugarplum-pink,S21G1R16L21M16,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6285R_04562_b1_s1_a1_1_m89_320x.jpg?v=1677276449
Airlift Plie Bodysuit,Fluorescent Pink Coral,https://www.aloyoga.com/products/w8162r-airlift-plie-bodysuit-fluorescent-pink-coral,F12U15R5S3E14,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8162R_04682_b2_s1_a1_m136_320x.jpg?v=1681158321
4" Vapor High-Waist Argyle Short,Black/Anthracite,https://www.aloyoga.com/products/w6279r-vapor-high-waist-argyle-short-black-anthracite,B12A3K1N20H18,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6279R_02620_b1_s1_a1_1_m89_320x.jpg?v=1656717097
Sleek Back Bodysuit,Cinnamon Brown,https://www.aloyoga.com/products/w8165r-sleek-back-bodysuit-cinnamon-brown,C9N14A13O14B18,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8165R_04455_b1_s1_a1_1_m18_320x.jpg?v=1666987492
Goddess Ribbed High-Waist Hot Short,Dark Plum,https://www.aloyoga.com/products/w6286r-goddess-ribbed-high-waist-hot-short-dark-plum,D1R11P12U13,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6286R_04564_b1_s1_a1_1_m54_320x.jpg?v=1677274359
Ivy League Dolphin Short,Strawberry Lemonade/Black,https://www.aloyoga.com/products/w6296r-ivy-league-dolphin-short-strawberry-lemonade-black,S20R1W2E18R25,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6296R_04468_b1_s1_a1_1_m100_320x.jpg?v=1677276769
Semi-Sheer Seamless Cable Knit Hot Short,Chalk Blue,https://www.aloyoga.com/products/w6285r-seamless-cable-knit-hot-short-chalk-blue,C8A12K2L21E,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6285R_03808_b1_s1_a1_1_m18_320x.jpg?v=1677276436
Airbrush High-Waist Flutter Legging,California Sand,https://www.aloyoga.com/products/w5946r-airbrush-high-waist-flutter-legging-california-sand,C1L9F15R14I1,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W5946R_04170_b1_s1_a1_1_m54_320x.jpg?v=1646432736
Airbrush Mesh Everlasting Onesie,Ivory,https://www.aloyoga.com/products/w8187r-airbrush-mesh-everlasting-onesie-ivory,I22O18Y,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W8187R_03299_b1_s1_a1_1_m18_320x.jpg?v=1706828193
Terry Beachside Short Sleeve,Cantaloupe,https://www.aloyoga.com/products/w1416r-terry-beachside-short-sleeve-cantaloupe,C1N20A12O21P5,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W1416R_04353_b1_s1_a1_1_m100_f4d18bed-37f2-479c-81b8-fbaaee794727_320x.jpg?v=1652115982
Sleek Back Bodysuit,Raisin,https://www.aloyoga.com/products/w8130r-sleek-back-bodysuit-raisin,R1I19I14,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8130R_02600_b1_s1_a1_1_m89_91759b9d-77c2-4949-8032-1b136e9bb6af_320x.jpg?v=1652928847
Airlift Intrigue Bra,Golden Olive Branch,https://www.aloyoga.com/products/w9679r-airlift-intrigue-bra-golden-olive-branch,G15L4E14O12I22,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W9679R_04989_b1_s1_a1_1_m89_320x.jpg?v=1706828232
