Product Name,Color,Product URL,Scraped Image URL
ABI CROPPED KNIT TOP,ONE_COLOR,https://thefrankieshop.com/products/abi-cropped-knit-top-charcoal?_pos=97&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/ABI-CROPPED-KNIT-TOP-CHARCOAL-LOANE-12mai-16948_4.jpg?v=1684311403&width=1380
PERNILLE FAUX LEATHER PANTS,ONE_COLOR,https://thefrankieshop.com/products/pernille-faux-leather-pants-burgundy?_pos=98&_fid=d8ca975e0&_ss=c&variant=42732476629152,https://cdn.shopify.com/s/files/1/1527/0993/products/pernille-faux-leather-pants-burgundy-pants-the-frankie-shop-193044_4b468a1c-8954-43c6-8e4b-e9b950d162b8.jpg?v=1719830545&width=1380
MERIT FRONT SLIT PANTS,ONE_COLOR,https://thefrankieshop.com/products/merit-front-slit-pants-dark-navy?_pos=99&_fid=d8ca975e0&_ss=c&variant=49504032587936,https://cdn.shopify.com/s/files/1/1527/0993/files/MERIT-FRONT-SLIT-PANTS-DARK-NAVY-SANTANA-20838.jpg?v=1716146942&width=1380
CORINNE BELTED PANTS,ONE_COLOR,https://thefrankieshop.com/products/corinne-belted-pants-charcoal?_pos=100&_fid=d8ca975e0&_ss=c&variant=48981254013088,https://cdn.shopify.com/s/files/1/1527/0993/files/CORINNE-BELTED-PANTS-CHARCOAL-TIANA-63629.jpg?v=1710266819&width=1380
ROSIE KNIT DRESS,ONE_COLOR,https://thefrankieshop.com/products/rosie-knit-dress-camel?_pos=101&_fid=d8ca975e0&_ss=c&variant=44626311544992,https://cdn.shopify.com/s/files/1/1527/0993/files/ROSIE-KNIT-DRESS-CAMEL-Charlotte-28avril-14372_2.jpg?v=1686932629&width=1380
KATE DENIM MINI SHORTS,ONE_COLOR,https://thefrankieshop.com/products/kate-denim-mini-shorts-raw-wash?_pos=102&_fid=d8ca975e0&_ss=c&variant=47463515914400,https://cdn.shopify.com/s/files/1/1527/0993/files/KATE-DENIM-MINI-SHORTS-RAW-WASH-ENIOLA-37247.jpg?v=1719486154&width=1380
EVERLY SATIN VEST,ONE_COLOR,https://thefrankieshop.com/products/everly-satin-vest-black?_pos=103&_fid=d8ca975e0&_ss=c&variant=47463520862368,https://cdn.shopify.com/s/files/1/1527/0993/files/EVERLY-SATIN-VEST-BLACK-IREEN-2257.jpg?v=1701962748&width=1380
NAIROBI MINI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/nairobi-mini-skirt-navy-python?_pos=104&_fid=d8ca975e0&_ss=c&variant=43115056824480,https://cdn.shopify.com/s/files/1/1527/0993/products/NairobiNavyPyhtonSkirtMahany34565.jpg?v=1678293547&width=1380
DEAN PADDED SHIRT JACKET,ONE_COLOR,https://thefrankieshop.com/products/dean-padded-shirt-jacket-mastic?_pos=105&_fid=d8ca975e0&_ss=c&variant=46805763948704,https://cdn.shopify.com/s/files/1/1527/0993/products/MainePaddedShirtJacket-Beige-IMG_7673.jpg?v=1694331216&width=1380
CALI CROCHET DRESS,ONE_COLOR,https://thefrankieshop.com/products/cali-crochet-dress-black?_pos=106&_fid=d8ca975e0&_ss=c&variant=46109154508960,https://cdn.shopify.com/s/files/1/1527/0993/files/CALI-CROCHET-DRESS-BLACK-HANNAH-14100.jpg?v=1691565293&width=1380
IRENE MAXI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/irene-maxi-skirt-slate-green?_pos=107&_fid=d8ca975e0&_ss=c&variant=45421106692256,https://cdn.shopify.com/s/files/1/1527/0993/files/IRENE-MAXI-SKIRT-SLATE-GREEN-8187_d5d60901-6571-4670-85c5-d51445334fab.jpg?v=1689161002&width=1380
AIDEN TWILL BLAZER,ONE_COLOR,https://thefrankieshop.com/products/aiden-twill-blazer-navy-white-pinstripe?_pos=108&_fid=d8ca975e0&_ss=c&variant=47463515324576,https://cdn.shopify.com/s/files/1/1527/0993/files/AIDEN-TWILL-BLAZER-NAVY-WHITE-PINSTRIPE-ENIOLA-38002.jpg?v=1711644913&width=1380
RAISA KNIT TOP,ONE_COLOR,https://thefrankieshop.com/products/raisa-knit-top-custard?_pos=109&_fid=d8ca975e0&_ss=c&variant=40890814202016,https://cdn.shopify.com/s/files/1/1527/0993/products/raisa-knit-top-custard-top-la-terre-178665.jpg?v=1631550759&width=1380
EMY BLAZER,ONE_COLOR,https://thefrankieshop.com/products/emy-blazer-beige?_pos=110&_fid=d8ca975e0&_ss=c&variant=49733389910176,https://cdn.shopify.com/s/files/1/1527/0993/files/EMY-BLAZER-BEIGE-ANIPHA-202469154.jpg?v=1715077037&width=1380
NAOMIE STRING PANTS,ONE_COLOR,https://thefrankieshop.com/products/naomie-string-pants-latte?_pos=111&_fid=d8ca975e0&_ss=c&variant=42665152086176,https://cdn.shopify.com/s/files/1/1527/0993/products/NaomieStringPants-Latte-esin-14048_1_597fdb10-5bc5-4a69-b451-2437fe12bced.jpg?v=1667475400&width=1380
ALLISON DOUBLE BREASTED BLAZER,ONE_COLOR,https://thefrankieshop.com/products/allison-double-breasted-blazer-brown?_pos=112&_fid=d8ca975e0&_ss=c&variant=47033200804000,https://cdn.shopify.com/s/files/1/1527/0993/files/ALLISON-DOUBLE-BREASTED-BLAZER-BROWN-JULIA-22832.jpg?v=1714154609&width=1380
LUCE PLEATED PANTS,ONE_COLOR,https://thefrankieshop.com/products/luce-pleated-pants-ginger?_pos=113&_fid=d8ca975e0&_ss=c&variant=42571437441184,https://cdn.shopify.com/s/files/1/1527/0993/products/luce-pleated-pants-ginger-pants-choi-470344.jpg?v=1663744208&width=1380
NARCI CARGO PANTS,ONE_COLOR,https://thefrankieshop.com/products/narci-cargo-pants-brown?_pos=114&_fid=d8ca975e0&_ss=c&variant=47389811245216,https://cdn.shopify.com/s/files/1/1527/0993/files/NARCI-CARGO-PANTS-BROWN-MARIE-27807.jpg?v=1698633258&width=1380
AUSTEN BERMUDA SHORTS,ONE_COLOR,https://thefrankieshop.com/products/austen-bermuda-shorts-light-peach?_pos=115&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/AUSTEN-BERMUDA-SHORTS-LIGHT-PEACH-SANTANA-20551.jpg?v=1714468654&width=1380
HADRIEN ITALIAN RECYCLED CASHMERE SWEATER,ONE_COLOR,https://thefrankieshop.com/products/hadrien-recycled-cashmere-sweater-taupe?_pos=116&_fid=d8ca975e0&_ss=c&variant=41580252299424,https://cdn.shopify.com/s/files/1/1527/0993/products/hadrien-italian-recycled-cashmere-sweater-taupe-sweater-the-frankie-shop-831343.jpg?v=1668765345&width=1380
MIRANDA LONG PENCIL SKIRT,ONE_COLOR,https://thefrankieshop.com/products/miranda-long-pencil-skirt-charcoal?_pos=117&_fid=d8ca975e0&_ss=c&variant=48491115577504,https://cdn.shopify.com/s/files/1/1527/0993/files/MIRANDA-LONG-PENCIL-SKIRT-CHARCOAL-NABILA-34240.jpg?v=1706107299&width=1380
MAYA TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/maya-trousers-cream?_pos=118&_fid=d8ca975e0&_ss=c&variant=46529160315040,https://cdn.shopify.com/s/files/1/1527/0993/files/MAYA-TROUSERS-CREAM-SANTANA-19900.jpg?v=1693996702&width=1380
SOLANGE KNIT PENCIL SKIRT,ONE_COLOR,https://thefrankieshop.com/products/solange-knit-pencil-skirt-mastic?_pos=119&_fid=d8ca975e0&_ss=c&variant=47643467645088,https://cdn.shopify.com/s/files/1/1527/0993/files/SOLANGE-KNIT-PENCIL-SKIRT-WHITE-MARGARITA-60176.jpg?v=1709678217&width=1380
CHARLOTTE TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/charlotte-trousers-beige?_pos=120&_fid=d8ca975e0&_ss=c&variant=46529158480032,https://cdn.shopify.com/s/files/1/1527/0993/files/CHARLOTTE-TROUSERS-BEIGE-27.jpg?v=1705923595&width=1380
STINE BLAZER,ONE_COLOR,https://thefrankieshop.com/products/stine-blazer-grey?_pos=121&_fid=d8ca975e0&_ss=c&variant=42864589865120,https://cdn.shopify.com/s/files/1/1527/0993/products/StineBlazer-Grey-StinePintuckPants-Grey-Danielle-18822_1.jpg?v=1705597269&width=1380
ORION FAUX LEATHER MIDI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/orion-faux-leather-midi-skirt-cream?_pos=122&_fid=d8ca975e0&_ss=c&variant=47119260123296,https://cdn.shopify.com/s/files/1/1527/0993/files/ORION-FAUX-LEATHER-BLAZER-CREAM-SANTANA-19257_b52892d0-6f79-4941-b557-a7de788aebd6.jpg?v=1697618268&width=1380
ANYA OVERSIZED COAT,ONE_COLOR,https://thefrankieshop.com/products/anya-oversized-coat-camel?_pos=123&_fid=d8ca975e0&_ss=c&variant=42748037365920,https://cdn.shopify.com/s/files/1/1527/0993/products/AnyaOversizedCoat-Camel-Danielle-15nov-19821_1.jpg?v=1669634917&width=1380
LOW CLASSIC JERSEY SLEEVELESS TOP,ONE_COLOR,https://thefrankieshop.com/products/low-classic-jersey-sleeveless-top-ivory?_pos=124&_fid=d8ca975e0&_ss=c&variant=43444188741792,https://cdn.shopify.com/s/files/1/1527/0993/products/LOW-CLASSIC-JERSEY-SLEEVELESS-TOP-IVORY-ANIA-40108.jpg?v=1681896566&width=1380
BLAKE PLEATED TWILL MINI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/blake-pleated-twill-mini-skirt-navy-white-pinstripe?_pos=125&_fid=d8ca975e0&_ss=c&variant=47463517520032,https://cdn.shopify.com/s/files/1/1527/0993/files/BLAKE-PLEATED-TWILL-MINI-SKIRT-NAVY-WHITE-PINSTRIPE-WILMARY-1575.jpg?v=1719849560&width=1380
CECILIA KNITTED MINI SHORTS,ONE_COLOR,https://thefrankieshop.com/products/cecilia-knitted-mini-shorts-ivory?_pos=126&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/CECILIA-KNIT-SHORTS-IVORY-MARY-2715.jpg?v=1717507313&width=1380
BLAKE MINI PLEATED SKIRT,ONE_COLOR,https://thefrankieshop.com/products/blake-mini-pleated-skirt-khaki?_pos=127&_fid=d8ca975e0&_ss=c&variant=49504033570976,https://cdn.shopify.com/s/files/1/1527/0993/files/BLAKE-PLEATED-MINI-SKIRT-KHAKI-NATY-0533.jpg?v=1713171148&width=1380
HAILEY SUEDE OVERSIZED CARGO PANTS,ONE_COLOR,https://thefrankieshop.com/products/hailey-suede-oversized-cargo-pants-olive?_pos=128&_fid=d8ca975e0&_ss=c&variant=46934942744736,https://cdn.shopify.com/s/files/1/1527/0993/files/HAILEY-SUEDE-OVERSIZED-CARGO-PANTS-OLIVE-1262.jpg?v=1694685492&width=1380
LAYTON WOOL SUIT PANTS,ONE_COLOR,https://thefrankieshop.com/products/layton-wool-suit-pants-navy?_pos=129&_fid=d8ca975e0&_ss=c&variant=42691067642016,https://cdn.shopify.com/s/files/1/1527/0993/products/LaytonWoolSuitPants-Navy-Tais-4oct-11354_1.jpg?v=1669132639&width=1380
ISLE LINEN MINI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/isle-linen-mini-skirt-light-blue?_pos=130&_fid=d8ca975e0&_ss=c&variant=42254436860064,https://cdn.shopify.com/s/files/1/1527/0993/products/isle-linen-mini-skirt-light-blue-skirts-the-frankie-shop-942896.jpg?v=1663073918&width=1380
ISLA TAILORED TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/isla-tailored-trousers-natural?_pos=131&_fid=d8ca975e0&_ss=c&variant=39816194654368,https://cdn.shopify.com/s/files/1/1527/0993/products/isla-tailored-trousers-natural-pants-the-frankie-shop-578689.jpg?v=1663072118&width=1380
CARLEY CROPPED JACKET,ONE_COLOR,https://thefrankieshop.com/products/carley-cropped-jacket-charcoal?_pos=132&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/CARLEY-CROPPED-JACKET-CHARCOAL-SANTANA-20239.jpg?v=1713791206&width=1380
CHRISSIE FAUX LEATHER SHIRT,ONE_COLOR,https://thefrankieshop.com/products/chrissie-faux-leather-shirt-grey?_pos=133&_fid=d8ca975e0&_ss=c&variant=47643465121952,https://cdn.shopify.com/s/files/1/1527/0993/files/CHRISSIE-FAUX-LEATHER-SHIRT-GREY-MARIE-18317.jpg?v=1707218615&width=1380
AIDEN BLAZER,ONE_COLOR,https://thefrankieshop.com/products/aiden-blazer-white?_pos=134&_fid=d8ca975e0&_ss=c&variant=47643472986272,https://cdn.shopify.com/s/files/1/1527/0993/files/AIDEN-BLAZER-WHITE-ENOLA-36423.jpg?v=1717169037&width=1380
MICKY CROPPED DENIM BOMBER,ONE_COLOR,https://thefrankieshop.com/products/micky-cropped-denim-bomber-raw-wash?_pos=135&_fid=d8ca975e0&_ss=c&variant=47463513882784,https://cdn.shopify.com/s/files/1/1527/0993/files/MICKY-CROPPED-DENIM-BOMBER-RAW-WASH-ENIOLA-37029_1.jpg?v=1720171703&width=1380
JO SATIN BLAZER,ONE_COLOR,https://thefrankieshop.com/products/jo-satin-blazer-deep-teal?_pos=136&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/JO-SATIN-BLAZER-DEEP-TEAL-IREEN-1002.jpg?v=1702374376&width=1380
SYDNEY WIDE LEATHER PANTS,ONE_COLOR,https://thefrankieshop.com/products/sydney-wide-leather-pants-grey?_pos=137&_fid=d8ca975e0&_ss=c&variant=43052892356768,https://cdn.shopify.com/s/files/1/1527/0993/products/SydneyWideLeatherPants-Grey-tanya-42951.jpg?v=1699201915&width=1380
TOLKO PANTS,ONE_COLOR,https://thefrankieshop.com/products/tolko-pants-pale-yellow?_pos=138&_fid=d8ca975e0&_ss=c&variant=41885283582112,https://cdn.shopify.com/s/files/1/1527/0993/products/tolko-pants-beige-pants-the-frankie-shop-259997.jpg?v=1671205269&width=1380
LOGAN WOOL TURTLENECK,ONE_COLOR,https://thefrankieshop.com/products/logan-wool-extra-long-sleeve-turtleneck-black?_pos=139&_fid=d8ca975e0&_ss=c&variant=47590964789408,https://cdn.shopify.com/s/files/1/1527/0993/files/LOGAN-MERINO-WOOL-TURTLENECK-BLACK-NABILA-32543.jpg?v=1707122920&width=1380
AIDEN BLAZER,ONE_COLOR,https://thefrankieshop.com/products/aiden-blazer-beige?_pos=140&_fid=d8ca975e0&_ss=c&variant=47643473248416,https://cdn.shopify.com/s/files/1/1527/0993/files/AIDEN-BLAZER-BEIGE-LIWEN-499.jpg?v=1720110041&width=1380
ROBYN BUTTON UP ROMPER,ONE_COLOR,https://thefrankieshop.com/products/robyn-button-up-romper-navy?_pos=141&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/ROBYN-BUTTON-UP-ROMPER-NAVY-SANTANA-20349.jpg?v=1715722092&width=1380
CALISTA WRAP SKIRT,ONE_COLOR,https://thefrankieshop.com/products/calista-wrap-skirt-beige?_pos=142&_fid=d8ca975e0&_ss=c&variant=49795229253792,https://cdn.shopify.com/s/files/1/1527/0993/files/CALISTA-WRAP-SKIRT-BEIGE-INDRE-2899.jpg?v=1716757528&width=1380
JADA V-NECK SWEATER,ONE_COLOR,https://thefrankieshop.com/products/jada-v-neck-sweater-forest-green?_pos=143&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/JADA-V-NECK-SWEATER-FOREST-GREEN-MARTYNA-66735.jpg?v=1710163419&width=1380
AUSTEN BERMUDA SHORTS,ONE_COLOR,https://thefrankieshop.com/products/austen-bermuda-shorts-grey?_pos=144&_fid=d8ca975e0&_ss=c,https://cdn.shopify.com/s/files/1/1527/0993/files/AUSTEN-BERMUDA-SHORTS-GREY-MANYA-42414.jpg?v=1710315937&width=1380
2-Pack Long-Sleeve Seamless Jersey Crew Bodysuits,BLACK AND TAUPE SWATCH,https://www.abercrombie.com/shop/us/p/2-pack-long-sleeve-seamless-jersey-crew-bodysuits-57713638?categoryId=12205&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_139-3547-0061-900_prod1?policy=product-large
Curve Love High Rise 90s Relaxed Jean,BLACK WITH CUFF HEM SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-90s-relaxed-jean-57178866?categoryId=12205&faceout=model&seq=97&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4286-0243-975_prod1?policy=product-large
Curve Love High Rise 90s Relaxed Jean,DARK SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-90s-relaxed-jean-57178866?categoryId=12205&faceout=model&seq=97&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4389-00453-276_prod1?policy=product-large
Curve Love High Rise 90s Relaxed Jean,BROWN SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-90s-relaxed-jean-57178866?categoryId=12205&faceout=model&seq=97&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4368-00474-478_prod1?policy=product-large
Curve Love High Rise 90s Relaxed Jean,SUPER DARK SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-90s-relaxed-jean-57178866?categoryId=12205&faceout=model&seq=97&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4469-00607-275_prod1?policy=product-large
Curve Love High Rise 90s Relaxed Jean,DARK WITH BACK DISTRESSED HEM SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-90s-relaxed-jean-57178866?categoryId=12205&faceout=model&seq=97&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4343-00669-294_prod1?policy=product-large
Curve Love High Rise 90s Relaxed Jean,LIGHT MARBLE WITH INSET SEAM SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-90s-relaxed-jean-57178866?categoryId=12205&faceout=model&seq=97&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4773-00751-280_prod1?policy=product-large
High Rise Taper Jean,OAT SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-taper-jean-53895324?categoryId=12205&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_155-3470-3304-476_prod1?policy=product-large
High Rise Taper Jean,MEDIUM MARBLE SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-taper-jean-53895324?categoryId=12205&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_155-3471-3300-295_prod1?policy=product-large
High Rise Taper Jean,MEDIUM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-taper-jean-53895324?categoryId=12205&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_155-3493-0065-278_prod1?policy=product-large
Slim Crew Sweater,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/slim-crew-sweater-53499358?categoryId=12205&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_150-4001-0176-101_prod1?policy=product-large
Slim Crew Sweater,LIGHT GREY SWATCH,https://www.abercrombie.com/shop/us/p/slim-crew-sweater-53499358?categoryId=12205&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_150-4001-0176-112_prod1?policy=product-large
2-Pack Seamless Fabric Squareneck Bodysuits,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/2-pack-seamless-fabric-squareneck-bodysuits-57711060?categoryId=12205&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_139-3237-1286-900_prod1?policy=product-large
Curve Love Mid Rise 90s Straight Jean,DARK WITH RAW HEM SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-55107971?categoryId=12205&faceout=model&seq=10,https://img.abercrombie.com/is/image/anf/KIC_155-4015-0103-278_prod1?policy=product-large
YPB neoKNIT Mini Crew,HEATHER GREY SWATCH,https://www.abercrombie.com/shop/us/p/ypb-neoknit-mini-crew-57711066?categoryId=12205&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_115-3109-1056-130_prod1?policy=product-large
YPB studioSOFT 7/8-Length Legging,ONYX SWATCH,https://www.abercrombie.com/shop/us/p/ypb-studiosoft-78-length-legging-58363319?categoryId=12205&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_119-3600-0677-900_prod1?policy=product-large
YPB neoKNIT Wedge Popover Hoodie,GRAPHITE SWATCH,https://www.abercrombie.com/shop/us/p/ypb-neoknit-wedge-popover-hoodie-57711006?categoryId=12205&faceout=model&seq=03&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_115-3087-1053-130_prod1?policy=product-large
The A&F Scarlett Faux Silk Mini Skort,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/the-a-and-f-scarlett-satin-mini-skort-56223322?categoryId=12205&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_143-4340-0100-900_prod1?policy=product-large
Slim Crew Sweater,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/slim-crew-sweater-53499358?categoryId=12205&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_150-4001-0176-101_prod1?policy=product-large
Slim Crew Sweater,LIGHT GREY SWATCH,https://www.abercrombie.com/shop/us/p/slim-crew-sweater-53499358?categoryId=12205&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_150-4001-0176-112_prod1?policy=product-large
Essential Sunday Sweatpant,LIGHT YELLOW SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=10,https://img.abercrombie.com/is/image/anf/KIC_147-4000-0015-700_prod1?policy=product-large
Essential Sunday Sweatpant,BLUE SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=10,https://img.abercrombie.com/is/image/anf/KIC_147-4032-0037-221_prod1?policy=product-large
Essential Sunday Sweatpant,GREEN SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=10,https://img.abercrombie.com/is/image/anf/KIC_147-4030-0035-911_prod1?policy=product-large
Essential Sunday Sweatpant,LIGHT BLUE SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=10,https://img.abercrombie.com/is/image/anf/KIC_147-4007-0016-263_prod1?policy=product-large
Essential Sunday Sweatpant,LIGHT GREY SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=10,https://img.abercrombie.com/is/image/anf/KIC_147-4028-0033-130_prod1?policy=product-large
YPB neoKNIT Mini Crew,OAT COLORBLOCK SWATCH,https://www.abercrombie.com/shop/us/p/ypb-neoknit-mini-crew-57710891?categoryId=12205&faceout=model&seq=09,https://img.abercrombie.com/is/image/anf/KIC_115-3156-0009-400_prod1?policy=product-large
Ponte Unitard Jumpsuit,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/ponte-unitard-jumpsuit-58293360?categoryId=12205&faceout=model&seq=01&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_159-4161-0025-900_prod1?policy=product-large
High Rise 90s Relaxed Jean,SUPER DARK SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-57178903?categoryId=12205&faceout=model&seq=03&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4465-00606-275_prod1?policy=product-large
High Rise 90s Relaxed Jean,MEDIUM WITH MINI CUFF HEM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-57178903?categoryId=12205&faceout=model&seq=03&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4453-0355-278_prod1?policy=product-large
High Rise 90s Relaxed Jean,LIGHT WITH TONAL WAISTBAND SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-57178903?categoryId=12205&faceout=model&seq=03&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4422-0435-280_prod1?policy=product-large
High Rise 90s Relaxed Jean,WASHED BLACK WITH RAW HEM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-57178903?categoryId=12205&faceout=model&seq=03&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4480-00555-977_prod1?policy=product-large
High Rise 90s Relaxed Jean,DARK SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-57178903?categoryId=12205&faceout=model&seq=03&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4387-00452-276_prod1?policy=product-large
High Rise 90s Relaxed Jean,BLACK WITH CUFF HEM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-57178903?categoryId=12205&faceout=model&seq=03&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_155-4285-0244-975_prod1?policy=product-large
Sleeveless Turtleneck Sweater,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/sleeveless-turtleneck-sweater-58350357?categoryId=12205&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_150-4198-0132-178_prod1?policy=product-large
Sleeveless Turtleneck Sweater,GREY SWATCH,https://www.abercrombie.com/shop/us/p/sleeveless-turtleneck-sweater-58350357?categoryId=12205&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_150-4198-0132-112_prod1?policy=product-large
Featherweight Rib Tuckable Baby Tee,LIGHT BROWN SWATCH,https://www.abercrombie.com/shop/us/p/featherweight-rib-tuckable-baby-tee-57713553?categoryId=12205&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_139-4429-0064-420_prod1?policy=product-large
YPB neoKNIT Mini Crew,ONYX SWATCH,https://www.abercrombie.com/shop/us/p/ypb-neoknit-mini-crew-57710967?categoryId=12205&faceout=model&seq=06,https://img.abercrombie.com/is/image/anf/KIC_115-3157-0010-900_prod1?policy=product-large
Tie-Front Textured Vest,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/tie-front-textured-vest-57721449?categoryId=12205&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_150-4275-00223-900_prod1?policy=product-large
Tie-Front Textured Vest,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/tie-front-textured-vest-57721449?categoryId=12205&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_150-4275-00223-178_prod1?policy=product-large
YPB neoKNIT Mini Crew,SAND SWATCH,https://www.abercrombie.com/shop/us/p/ypb-neoknit-mini-crew-57710863?categoryId=12205&faceout=model&seq=08,https://img.abercrombie.com/is/image/anf/KIC_115-3105-1059-401_prod1?policy=product-large
YPB neoKNIT Mini Crew,CLOUD SWATCH,https://www.abercrombie.com/shop/us/p/ypb-neoknit-mini-crew-57710843?categoryId=12205&faceout=model&seq=05,https://img.abercrombie.com/is/image/anf/KIC_115-3159-0019-100_prod1?policy=product-large
The A&F Mara Cable Button-Up Sweater Vest,GREY SWATCH,https://www.abercrombie.com/shop/us/p/button-up-sweater-vest-55100822?categoryId=12205&faceout=model&seq=06,https://img.abercrombie.com/is/image/anf/KIC_150-4215-0173-112_prod1?policy=product-large
Long-Sleeve Ottoman Squareneck Bodysuit,GREY SWATCH,https://www.abercrombie.com/shop/us/p/long-sleeve-ottoman-squareneck-bodysuit-57721082?categoryId=12205&faceout=model&seq=01&afsource=social+proofing,https://img.abercrombie.com/is/image/anf/KIC_150-3403-0071-910_prod1?policy=product-large
Curve Love High Rise 90s Relaxed Jean,BLACK WITH CUFF HEM SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-90s-relaxed-jean-53587321?categoryId=12205&faceout=model&seq=44,https://img.abercrombie.com/is/image/anf/KIC_155-4286-0243-975_prod1?policy=product-large
