Product Name,Color,Product URL,Unique Color ID, Scraped Available Sizes,Swatch Image URL,Scraped Image URL
Turtleneck knitted sweater,Khaki,https://shop.mango.com/us/en/p/women/sweaters-and-cardigans/sweaters/turtleneck-knitted-sweater_67084049?c=37,K8A11I, , https://shop.mango.com/assets/rcs/pics/static/T6/colv3/67084049_37_C.png?imwidth=10&imdensity=1&ts=1703093289048, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67084049_37_B.jpg?ts=1703093289048&im=SmartCrop,width=320,height=448&imdensity=1
Worn leather-effect bomber jacket,Light/Pastel Grey,https://shop.mango.com/us/en/p/women/jackets/bombers/worn-leather-effect-bomber-jacket_67014788?c=06,L9G8T16A19T5, , null, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67014788_06_B.jpg?ts=1705309394704&im=SmartCrop,width=320,height=448&imdensity=1
Draped top with velvet detail,Green,https://shop.mango.com/us/en/p/women/tops/party/draped-top-with-velvet-detail_67067120?c=43,G18E5N, , null, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67067120_43_B.jpg?ts=1709557468236&im=SmartCrop,width=320,height=448&imdensity=1
Stripe-print denim shorts,Blue,https://shop.mango.com/us/en/p/women/pants/shorts/stripe-print-denim-shorts_77022914?c=52,B12U5, , null, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77022914_52_B.jpg?ts=1712247051606&im=SmartCrop,width=320,height=448&imdensity=1
100% linen pants with pleats,White,https://shop.mango.com/us/en/p/women/pants/straight/100-linen-pants-with-pleats_77060347?c=01,W8I20E, , null, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77060347_01_B.jpg?ts=1713171860090&im=SmartCrop,width=320,height=448&imdensity=1
Button crochet dress,Green,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/button-crochet-dress_77010367?c=43,G18E5N, , https://shop.mango.com/assets/rcs/pics/static/T7/colv3/77010367_43_C.png?imwidth=10&imdensity=1&ts=1712826270733, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010367_43_B.jpg?ts=1712826270733&im=SmartCrop,width=320,height=448&imdensity=1
Button crochet dress,Coral Red,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/button-crochet-dress_77010367?c=87,C15R1L18E4, , https://shop.mango.com/assets/rcs/pics/static/T7/colv3/77010367_87_C.png?imwidth=10&imdensity=1&ts=1712826270733, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010367_87_B.jpg?ts=1712826270733&im=SmartCrop,width=320,height=448&imdensity=1
Fluid pleated pants,Black,https://shop.mango.com/us/en/p/women/pants/straight/fluid-pleated-pants_77050266?c=99,B12A3K, , https://shop.mango.com/assets/rcs/pics/static/T7/colv3/77050266_99_C.png?imwidth=10&imdensity=1&ts=1714035874266, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77050266_99_B.jpg?ts=1714035874266&im=SmartCrop,width=320,height=448&imdensity=1
Striped dress with open shoulders,Ink Blue,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/striped-dress-with-open-shoulders_67018651?c=55,I14K2L21E, , null, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67018651_55_B.jpg?ts=1712047355742&im=SmartCrop,width=320,height=448&imdensity=1
Strapless flared dress,Black,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/strapless-flared-dress_77032918?c=99&l=01,B12A3K, , null, null
Tweed jacket with zipper,Brown,https://shop.mango.com/us/en/p/women/jackets/tweed/tweed-jacket-with-zipper_67087718?c=30,B18O23N, , null, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67087718_30_B.jpg?ts=1710243577127&im=SmartCrop,width=320,height=448&imdensity=1
Semi-transparent wrap blouse,Blue,https://shop.mango.com/us/en/p/women/shirts/blouses/semi-transparent-wrap-blouse_67099230?c=52,B12U5, , null, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67099230_52_B.jpg?ts=1712682876059&im=SmartCrop,width=320,height=448&imdensity=1
Pinstripe suit blazer,Beige,https://shop.mango.com/us/en/p/women/blazers/pinstripe-suit-blazer_67098274?c=08,B5I7E, , null, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67098274_08_B.jpg?ts=1709714013625&im=SmartCrop,width=320,height=448&imdensity=1
Padded shoulder blazer,Black,https://shop.mango.com/us/en/p/women/blazers/plus-sizes/padded-shoulder-blazer_67094791?c=99,B12A3K, , null, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67094791_99_B.jpg?ts=1705660432795&im=SmartCrop,width=320,height=448&imdensity=1
Halter-neck jumpsuit with slits,Off White,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/jumpsuits/halter-neck-jumpsuit-with-slits_67079229?c=02,O6F23H9T5, , https://shop.mango.com/assets/rcs/pics/static/T6/colv3/67079229_02_C.png?imwidth=10&imdensity=1&ts=1711025082801, https://shop.mango.com/assets/rcs/pics/static/T6/fotos/S/67079229_02_B.jpg?ts=1711025082801&im=SmartCrop,width=320,height=448&imdensity=1
Wrap shirt dress,Pink,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/wrap-shirt-dress_77010363?c=85,P9N11, , https://shop.mango.com/assets/rcs/pics/static/T7/colv3/77010363_85_C.png?imwidth=10&imdensity=1&ts=1712576637219, https://shop.mango.com/assets/rcs/pics/static/T7/fotos/S/77010363_85_B.jpg?ts=1712576637219&im=SmartCrop,width=320,height=448&imdensity=1
