Product Name,Color,Product URL,Unique Color ID, Swatch URL,Scraped Image URL
Souvenir Sweater,TAUPE BEIGE,https://www.aritzia.com/us/en/product/souvenir-sweater/112193.html?dwvar_112193_color=15617,T1U16E2E9G5,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_07_a03_112193_15617_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_07_a03_112193_15617_off_a.jpg
Souvenir Sweater,HEATHER LIGHT GREY,https://www.aritzia.com/us/en/product/souvenir-sweater/112193.html?dwvar_112193_color=6162,H5A20H5R12I7,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_07_a03_112193_6162_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_07_a03_112193_6162_off_a.jpg
Souvenir Sweater,ADMIRAL,https://www.aritzia.com/us/en/product/souvenir-sweater/112193.html?dwvar_112193_color=10230,A4M9R1L,JSHandle:https://assets.aritzia.com/image/upload/t_swatch/f7f7f7.jpg,https://assets.aritzia.com/image/upload/medium/f23_07_a03_112193_10230_off_a.jpg
The New Summit Parka Short,MODERN TAUPE,https://www.aritzia.com/us/en/product/the-new-summit-parka-short/111060.html?dwvar_111060_color=6038,M15D5R14T1U16,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_03_a05_111060_6038_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_03_a05_111060_6038_off_a.jpg
The New Summit Parka Short,BLACK,https://www.aritzia.com/us/en/product/the-new-summit-parka-short/111060.html?dwvar_111060_color=1274,B12A3K,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_03_a05_111060_1274_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_03_a05_111060_1274_off_a.jpg
The New Summit Parka Short,BLACK/BLACK,https://www.aritzia.com/us/en/product/the-new-summit-parka-short/111060.html?dwvar_111060_color=1626,B12A3K2L1C11,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_03_a05_111060_1626_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_03_a05_111060_1626_off_a.jpg
The New Summit Parka Short,ELEGANT CHARCOAL,https://www.aritzia.com/us/en/product/the-new-summit-parka-short/111060.html?dwvar_111060_color=18872,E12E7A14T3H1,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_03_a05_111060_18872_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_03_a05_111060_18872_off_a.jpg
The New Summit Parka Short,MT PEARL/ MT PEARL,https://www.aritzia.com/us/en/product/the-new-summit-parka-short/111060.html?dwvar_111060_color=31826,M20P5A18L13T16,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_03_a05_111060_31826_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_03_a05_111060_31826_off_a.jpg
The Slouch™ Coat — Wool Cashmere,TWEED BLACK/WHITE,https://www.aritzia.com/us/en/product/the-slouch%E2%84%A2-coat/111824.html?dwvar_111824_color=29211,T23E5D2L1C11,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_01_a05_111824_29211_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_01_a05_111824_29211_off_a.jpg
The Slouch™ Coat — Wool Cashmere,TWEED BLACK/GREY,https://www.aritzia.com/us/en/product/the-slouch%E2%84%A2-coat/111824.html?dwvar_111824_color=31295,T23E5D2L1C11,JSHandle:https://assets.aritzia.com/image/upload/swatch/f23_01_a05_111824_31295_sw.jpg,https://assets.aritzia.com/image/upload/medium/f23_01_a05_111824_31295_off_a.jpg
Contour Bandeau Top,BLACK,https://www.aritzia.com/us/en/product/contour-bandeau-top/122878.html?dwvar_122878_color=1274,B12A3K,JSHandle:https://assets.aritzia.com/image/upload/swatch/s24_99_a01_122878_1274_sw.jpg,https://assets.aritzia.com/image/upload/medium/s24_99_a01_122878_1274_off_a.jpg
